DPI peak;promoter name;max expression (TPM);median expression (TPM);5th;25th;75th;95th;kurtosis;skew;TATA;CpG;Gene Symbol
"chr2:175547571..175547667,-";p1@WIPF1;"172,8";"23,5";0;"10,2";"40,3";"77,08";"3,911242788";"1,581736872";TATA-less;CpG;WIPF1
"chr2:68385009..68385068,+";p1@PNO1;"172,8";"22,7";"9,74";"16,7";"31,9";"55,68";"17,18398113";"3,151842593";TATA-less;CpG;PNO1
"chr1:151227202..151227253,+";p1@PSMD4;"173,1";"40,5";"19,66";"30,8";"52,1";"73,76";"4,759000474";"1,299475705";TATA-less;CpG-less;PSMD4
"chr3:160283312..160283344,-";p2@KPNA4;"173,1";"21,5";"7,8";"14,7";"31,1";"58,62";"14,13354115";"3,270722962";TATA-less;CpG;KPNA4
"chr8:104427581..104427677,+";p1@DCAF13;"173,2";"34,3";"8,2";"19,1";56;"87,06";"2,449030032";"1,284523393";TATA-less;CpG;DCAF13
"chr7:40174201..40174251,-";p1@C7orf11;"173,3";"34,4";"16,2";"26,6";"46,3";"68,12";"6,321502741";"1,660678037";TATA-less;CpG;C7orf11
"chr1:9352942..9352964,+";p1@SPSB1;"173,5";"18,7";"0,94";"8,2";33;"74,12";"7,314120329";"2,233038203";TATA-less;CpG-less;SPSB1
"chr16:66864806..66864886,-";p1@NAE1;"173,6";"39,6";"8,08";"26,3";57;"81,86";"1,248568337";"0,777906697";TATA-less;CpG;NAE1
"chr1:229406847..229406935,+";p1@RAB4A;"173,6";"36,4";"14,1";29;47;"69,66";"6,39607887";"1,47869121";TATA-less;CpG;RAB4A
"chr1:161147277..161147322,-";p1@B4GALT3;"173,7";"31,2";"15,02";"23,9";"41,8";"64,08";"11,0632505";"2,426342743";TATA-less;CpG;B4GALT3
"chr4:57774042..57774114,+";p1@REST;"173,8";"21,4";"7,74";"14,4";"33,7";"73,08";"8,709796125";"2,446229256";TATA-less;CpG;REST
"chr19:16582758..16582797,-";p1@EPS15L1;"173,8";"18,3";"10,2";"14,4";"24,4";"41,92";"43,10419808";"5,208010278";TATA-less;CpG;EPS15L1
"chr4:39367949..39368020,-";p1@RFC1;"173,9";"38,3";"7,82";"23,8";"52,5";"77,46";"2,439955706";"0,984239637";TATA-less;CpG;RFC1
"chr17:42976758..42976827,-";p1@EFTUD2;174;45;"21,1";"32,9";"60,1";"83,28";"1,879218542";"0,928569709";TATA-less;CpG;EFTUD2
"chr11:9685604..9685706,+";p1@SWAP70;174;"17,8";"3,1";"10,6";"27,1";"55,84";"12,02448281";"2,736354413";TATA-less;CpG;SWAP70
"chr4:56262115..56262140,+";p1@TMEM165;"174,1";"38,6";"12,34";"24,7";58;"93,74";"1,691421611";"1,173766803";TATA-less;CpG;TMEM165
"chr2:48010276..48010307,+";p1@MSH6;"174,1";"24,6";"8,7";"16,7";"38,1";"69,22";"5,852892288";"1,976880768";TATA-less;CpG;MSH6
"chr16:69221028..69221092,+";p1@SNTB2;"174,1";"18,2";"3,5";"10,8";"27,9";"48,64";"14,78634641";"2,386645574";TATA-less;CpG;SNTB2
"chr18:66382289..66382376,-";p1@TMX3;"174,1";26;"9,04";"17,7";37;"63,12";"12,55233346";"2,639019875";TATA-less;CpG;TMX3
"chr14:75469606..75469690,+";p1@EIF2B2;"174,1";"21,6";"9,4";"16,4";"29,2";"45,36";"24,6476827";"3,746671127";TATA-less;CpG;EIF2B2
"chr16:81040415..81040498,-";p1@C16orf61;"174,3";28;"12,3";"19,9";"38,1";"59,14";"14,73554113";"3,111269342";TATA-less;CpG;C16orf61
"chr8:38853990..38854061,-";p1@TM2D2;"174,4";"29,9";"10,8";"20,3";"42,8";"67,54";"6,10970785";"1,679424329";TATA-less;CpG;TM2D2
"chr16:4475853..4475887,+";p1@DNAJA3;"174,5";35;"9,74";"26,2";"48,5";"78,12";"3,979450115";"1,428445697";TATA-less;CpG;DNAJA3
"chr16:30007524..30007588,+";p1@INO80E;"174,5";"32,7";"13,5";"25,8";"41,3";"65,86";"12,92586873";"2,336444492";TATA-less;CpG;INO80E
"chr6:36853720..36853764,+";p1@C6orf89;"174,7";"46,4";"20,7";35;"61,1";"87,98";"3,433332776";"1,30051989";TATA-less;CpG;C6orf89
"chr5:892880..892949,-";p1@BRD9;"174,8";"27,4";"14,4";"21,4";"36,9";"57,52";"20,10359583";"3,25412387";TATA-less;CpG;BRD9
"chr7:12250943..12251012,+";p1@TMEM106B;"174,9";"18,3";"4,1";"9,5";"29,7";"50,76";"12,95853621";"2,515829753";TATA-less;CpG;TMEM106B
"chr7:132766818..132766873,-";p1@CHCHD3;175;"41,9";"22,34";33;"57,4";"97,12";"3,484367424";"1,601969908";TATA-less;CpG;CHCHD3
"chr17:6544328..6544342,+";p2@TXNDC17;"175,1";"21,5";"5,2";"12,1";"32,9";"63,66";"7,529748214";"2,117233218";TATA-less;CpG;TXNDC17
"chr16:14726763..14726819,+";p1@BFAR;"175,2";"55,7";29;"45,3";"67,9";"91,1";"2,582450297";"0,919744436";TATA-less;CpG;BFAR
"chr1:28241040..28241116,-";p1@RPA2;"175,2";"26,7";"12,3";"18,5";"36,8";"60,98";"11,27132227";"2,351254593";TATA-less;CpG;RPA2
"chr1:145477060..145477116,+";p1@LIX1L;"175,3";"28,9";"3,38";"17,4";"43,7";"68,98";"4,166232542";"1,323813621";TATA-less;CpG;LIX1L
"chr11:57092381..57092433,-";p1@TNKS1BP1;"175,3";"21,1";"1,14";"9,4";"34,5";"60,32";"5,344588197";"1,553214217";TATA-less;CpG;TNKS1BP1
"chr1:155232047..155232080,-";p1@SCAMP3;"175,3";"29,6";"6,74";"20,1";41;"64,1";"6,853927174";"1,598435137";TATA-less;CpG;SCAMP3
"chr12:13153139..13153231,-";p1@HEBP1;"175,3";"25,9";"4,32";"15,5";"39,4";"75,56";"5,103391481";"1,759274038";TATA-less;CpG;HEBP1
"chr6:30658745..30658786,-";p1@NRM;"175,3";"22,7";"3,84";"12,4";"35,9";"71,56";"5,342094763";"1,805955252";TATA-less;CpG-less;NRM
"chr19:56186606..56186655,+";p2@EPN1;"175,3";"24,3";"7,14";"16,1";"33,9";"59,72";"8,825825993";"2,025642352";TATA-less;CpG;EPN1
"chr8:145634666..145634725,-";p1@CPSF1;"175,3";"19,4";"8,28";15;"26,3";43;"30,81030558";"3,672939632";TATA-less;CpG;CPSF1
"chr1:101361626..101361698,+";p1@SLC30A7;"175,4";35;"15,5";"26,1";"45,5";"68,18";"7,033578913";"1,74839821";TATA-less;CpG;SLC30A7
"chr2:44396005..44396053,+";p1@PPM1B;"175,5";28;"9,68";18;"48,2";"93,22";"3,115112528";"1,638089019";TATA-less;CpG;PPM1B
"chr18:158513..158596,+";p1@USP14;"175,6";"53,7";"27,94";43;"68,3";"92,86";"3,505965761";"1,27127465";TATA-less;CpG;USP14
"chr10:128593990..128594029,+";p1@DOCK1;"175,6";"20,6";0;"8,2";"32,3";"58,82";"5,82272194";"1,677635742";TATA-less;CpG;DOCK1
"chr19:40791211..40791269,-";p1@AKT2;"175,7";29;"13,98";"22,3";"36,5";"63,82";"14,74261761";"2,819413604";TATA-less;CpG;AKT2
"chr6:44095102..44095182,-";p1@MRPL14;"175,8";"21,1";"5,7";"13,1";"29,4";"49,72";"15,52719206";"2,470672411";TATA-less;CpG;MRPL14
"chr9:100818976..100819033,+";p1@NANS;"175,9";"43,1";"15,6";"29,8";"58,8";"94,7";"2,336594172";"1,214977142";TATA-less;CpG;NANS
"chr9:21802627..21802675,+";p1@MTAP;"175,9";"30,8";0;"19,9";"44,8";"74,26";"5,438832763";"1,576834984";TATA-less;CpG;MTAP
"chr7:44530208..44530263,-";p1@NUDCD3;"175,9";"33,1";"11,54";"24,7";"46,7";"79,4";"6,309231589";"2,016170812";TATA-less;CpG;NUDCD3
"chr3:42845951..42846015,-";p1@HIGD1A;"176,1";"30,7";"8,5";"18,8";"43,8";"75,4";"3,789426692";"1,497302838";TATA-less;CpG;HIGD1A
"chr16:53738053..53738094,+";p1@FTO;"176,1";36;"11,7";"26,3";"48,8";"95,22";"5,482776396";"2,035647505";TATA-less;CpG;FTO
"chr3:44803088..44803126,-";p1@KIAA1143;"176,3";52;"18,04";"38,3";"70,8";"112,12";"1,17706944";"0,953454284";TATA-less;CpG;KIAA1143
"chr19:55770311..55770417,-";p1@PPP6R1;"176,3";"27,5";"14,14";21;"38,8";"61,06";"9,383062458";"2,079694915";TATA-less;CpG;PPP6R1
"chrX:153363125..153363182,-";p1@MECP2;"176,6";"23,5";"13,1";"18,2";"35,9";66;"7,744295099";"2,140940571";TATA-less;CpG;MECP2
"chr18:33709851..33709893,+";p1@ELP2;"176,7";"52,5";"18,6";"39,8";"67,5";"104,02";"1,99162131";"1,026551085";TATA-less;CpG;ELP2
"chr16:69458513..69458530,+";p2@CYB5B;"176,7";"24,4";"7,44";"16,6";"34,1";"58,58";"12,02582102";"2,494593422";TATA-less;CpG;CYB5B
"chr18:32924372..32924430,-";p1@ZNF24;"176,8";"27,1";"6,38";"17,6";41;"70,6";"8,261233904";"2,157399319";TATA-less;CpG;ZNF24
"chr4:7069760..7069815,-";p1@GRPEL1;"176,9";"48,5";"22,9";"36,2";"64,8";"97,68";"2,164858841";"1,210214311";TATA-less;CpG;GRPEL1
"chr22:19466683..19466730,-";p1@UFD1L;"176,9";"48,3";"24,9";"37,2";"61,2";"92,5";"4,387166412";"1,632559035";TATA-less;CpG;UFD1L
"chr11:14521379..14521418,-";p1@COPB1;177;"49,1";"17,3";"35,4";"66,1";"94,66";"2,164739615";"0,983079324";TATA-less;CpG-less;COPB1
"chr8:73921085..73921125,+";p1@TERF1;177;"24,8";"8,88";"17,4";"34,1";"60,28";"10,31653732";"2,254435708";TATA-less;CpG;TERF1
"chr12:49245916..49245932,-";p1@DDX23;"177,1";"21,9";"11,34";"17,2";"28,6";"42,48";"33,69511407";"3,892269409";TATA-less;CpG;DDX23
"chr1:174969054..174969143,+";p2@CACYBP;"177,2";"33,9";"12,38";"23,7";"51,3";"87,5";"2,901316949";"1,423958208";TATA-less;CpG;CACYBP
"chr3:49711777..49711834,+";p1@APEH;"177,2";"29,8";"11,34";"22,4";"38,9";"63,76";"10,43780436";"2,42915726";TATA-less;CpG;APEH
"chr1:16174280..16174365,+";p1@SPEN;"177,6";"20,7";"7,54";"12,9";"31,6";"52,72";"11,90125178";"2,318439995";TATA-less;CpG;SPEN
"chr3:48956249..48956330,+";p1@ARIH2;"177,7";"42,2";"23,5";"32,6";"55,7";"86,46";"4,338014122";"1,650352381";TATA-less;CpG;ARIH2
"chr17:80023662..80023696,-";p1@DUS1L;"177,9";"24,2";"11,3";"17,7";"33,2";"52,96";"17,11222384";"2,749942607";TATA-less;CpG;DUS1L
"chr10:23384485..23384525,+";p1@MSRB2;"177,9";"17,9";"3,24";"9,9";"27,4";"48,7";"15,91949636";"2,802735171";TATA-less;CpG-less;MSRB2
"chr9:35658262..35658372,+";p1@CCDC107;"177,9";"19,1";"4,64";"12,1";"29,6";"53,16";"15,03268423";"2,982734491";TATA-less;CpG;CCDC107
"chr14:75348600..75348656,+";p1@DLST;178;"60,3";"30,32";"47,1";"78,7";"115,76";"1,319786605";"1,020069951";TATA-less;CpG;DLST
"chr7:35077046..35077137,-";"p@chr7:35077046..35077137,-";178;"25,9";"7,5";"17,3";"38,7";"70,72";"7,090340685";"2,05335463";TATA-less;CpG;"chr7:35077046..35077137,-"
"chr14:92506371..92506418,-";p1@TRIP11;"178,3";"18,7";"5,74";"12,5";"26,6";"40,2";"34,5729106";"3,274080266";TATA-less;CpG;TRIP11
"chr1:37980344..37980383,-";p1@MEAF6;"178,4";"48,8";"26,32";"39,3";62;"98,38";"2,381715691";"1,236468631";TATA-less;CpG;MEAF6
"chr2:219264562..219264630,+";p1@CTDSP1;"178,8";"20,1";"7,84";"14,3";"29,6";"51,3";"16,00848208";"2,402160408";TATA-less;CpG;CTDSP1
"chr16:70835034..70835081,-";p1@VAC14;"178,8";"37,5";"20,68";30;"48,4";"82,4";"8,759757796";"2,486807578";TATA-less;CpG;VAC14
"chr1:156737319..156737339,+";p1@PRCC;"178,9";"46,3";"27,14";"38,5";59;"86,72";"6,391351392";"1,807388312";TATA-less;CpG;PRCC
"chr6:24667257..24667365,+";p1@ACOT13;"178,9";"28,7";"6,94";"17,9";"40,7";"79,82";"7,511586159";"2,152281632";TATA-less;CpG;ACOT13
"chr8:22926526..22926554,-";p1@TNFRSF10B;"179,2";"34,5";"3,9";"18,2";"57,2";"109,26";"1,760982125";"1,303263559";TATA-less;CpG;TNFRSF10B
"chr20:30946106..30946168,+";p1@ASXL1;"179,2";"33,2";"10,96";"21,7";"48,5";"88,36";"4,67546783";"1,760175309";TATA-less;CpG;ASXL1
"chr20:45985431..45985462,-";p1@ZMYND8;"179,2";"18,4";"3,24";"9,6";"31,5";"67,08";"11,79059311";"2,903498262";TATA-less;CpG-less;ZMYND8
"chr17:41323204..41323250,+";p1@NBR1;"179,4";"47,8";"16,14";"32,6";"64,6";"86,56";"1,323318908";"0,71690292";TATA-less;CpG;NBR1
"chr16:67596417..67596497,+";p1@CTCF;"179,4";"30,6";"11,98";"20,3";"44,4";"66,18";"9,41067437";"2,171699834";TATA-less;CpG;CTCF
"chr16:75681650..75681696,+";p2@TERF2IP;"179,4";22;"9,3";"16,5";"31,3";"82,3";"10,51985168";"2,927659144";TATA-less;CpG;TERF2IP
"chr19:58816734..58816764,+";"p1@ENST00000427361,p1@ENST00000434052,p1@uc002qsa.2,p1@uc002qsb.2";"179,5";"33,9";"19,4";27;"44,3";"67,86";"10,75339499";"2,437375002";TATA-less;CpG;uc002qsb.2
"chr10:74114654..74114694,-";p1@DNAJB12;"179,5";"25,5";"12,14";"18,6";36;"68,92";"10,94883269";"2,956923626";TATA-less;CpG;DNAJB12
"chr17:2239729..2239758,-";p1@TSR1;"179,6";"32,2";"11,44";"22,5";"47,1";"75,58";"4,620394042";"1,594031173";TATA-less;CpG;TSR1
"chr12:108954933..108954957,-";p1@SART3;"179,7";"36,2";"17,98";"26,2";"48,4";"73,96";"8,76199547";"2,162524057";TATA-less;CpG;SART3
"chr11:94706705..94706746,-";p1@CWC15;180;"67,4";"23,28";50;"83,3";"116,18";"1,118353196";"0,569342159";TATA-less;CpG;CWC15
"chr3:193310969..193311053,+";p1@OPA1;"180,1";"41,4";"12,76";"28,7";"57,5";"91,76";"2,366474063";"1,202514479";TATA-less;CpG;OPA1
"chr20:40247002..40247075,-";p1@CHD6;"180,2";"24,5";"5,7";"14,4";"39,8";"71,62";"4,813647446";"1,699819918";TATA-less;CpG;CHD6
"chr19:33864600..33864732,+";p1@CEBPG;"180,3";"24,7";"8,3";"16,4";"38,3";"80,28";"6,344790431";"2,193330871";TATA-less;CpG;CEBPG
"chr8:26149011..26149061,+";p1@PPP2R2A;"180,5";"32,5";"16,64";"25,3";"42,6";"66,58";"13,28101284";"2,649024898";TATA-less;CpG;PPP2R2A
"chr2:26568965..26569025,+";p1@EPT1;"180,6";"19,9";"7,54";"13,4";"33,3";"59,06";"10,70510794";"2,257449403";TATA-less;CpG;EPT1
"chr15:68521996..68522085,-";p1@CLN6;"180,7";"25,9";"9,2";"15,8";"43,5";"77,94";"4,620765318";"1,78712658";TATA-less;CpG;CLN6
"chr10:75504105..75504190,+";p1@SEC24C;"180,8";49;"28,34";"40,5";"61,6";"90,54";"4,362440956";"1,49276257";TATA-less;CpG;SEC24C
"chr16:75681541..75681572,-";p1@KARS;"180,9";"44,2";"16,2";"31,7";"56,1";"81,66";"4,881890569";"1,30466321";TATA-less;CpG;KARS
"chr19:12912626..12912647,-";p3@PRDX2;"180,9";"24,2";"2,64";"15,1";"35,3";"56,56";"9,191821715";"1,898818611";TATA;CpG;PRDX2
"chr1:8021713..8021788,+";p1@PARK7;"181,4";"70,9";"27,72";"52,4";"92,3";"127,46";"0,151976828";"0,499633001";TATA-less;CpG;PARK7
"chr5:133747551..133747585,-";p1@CDKN2AIPNL;"181,4";38;"10,34";"23,9";"51,8";"85,14";"2,995604487";"1,248389355";TATA-less;CpG;CDKN2AIPNL
"chr13:25086879..25086929,-";p1@PARP4;"181,4";34;"9,24";"21,5";"51,9";"94,32";"3,966954504";"1,616386568";TATA-less;CpG;PARP4
"chr9:130565147..130565214,+";p1@FPGS;"181,4";"19,7";"7,34";"14,3";"27,1";"46,96";"20,98318036";"3,040918069";TATA-less;CpG;FPGS
"chr10:70883923..70883997,+";p1@VPS26A;"181,6";"37,5";"14,6";"27,5";"50,9";"78,24";"4,666172607";"1,459034163";TATA-less;CpG;VPS26A
"chr2:122494439..122494459,-";p1@MKI67IP;"181,8";"26,9";"7,9";17;"40,1";63;"5,929616577";"1,510394987";TATA-less;CpG;MKI67IP
"chr10:5726764..5726849,+";p1@FAM208B;"181,9";"25,5";"10,24";"19,2";"32,6";"48,6";"30,93872727";"3,563022731";TATA-less;CpG;FAM208B
"chr7:135194822..135194860,-";p1@CNOT4;"182,3";"23,4";"10,74";"16,8";"36,6";"60,96";"8,223716976";"1,933994974";TATA-less;CpG;CNOT4
"chr12:56510408..56510424,+";p1@RPL41;"182,4";"38,8";"16,94";"28,4";"52,3";"81,84";"5,421011547";"1,648645355";TATA-less;CpG-less;RPL41
"chr22:41985798..41985852,-";p1@PMM1;"182,4";"19,6";"4,38";"11,3";"32,4";"61,22";"8,247381803";"2,069520022";TATA-less;CpG;PMM1
"chrX:47509928..47509990,-";p1@ELK1;"182,4";"27,3";"10,74";"18,9";"38,4";"62,58";"9,932379439";"2,2053384";TATA-less;CpG;ELK1
"chr2:75873902..75873932,+";p1@MRPL19;"182,5";"59,6";"17,54";"45,5";78;"105,86";"1,039040638";"0,493566454";TATA-less;CpG-less;MRPL19
"chr3:88108083..88108179,-";p1@CGGBP1;"182,7";"42,8";"18,44";"30,3";"54,7";"81,96";"5,426199829";"1,609414039";TATA-less;CpG;CGGBP1
"chr11:20385252..20385320,+";p1@HTATIP2;"182,7";"22,1";"0,52";"12,9";"37,1";"73,36";"5,10804899";"1,756214879";TATA-less;CpG;HTATIP2
"chr19:30433110..30433214,+";p1@URI1;"182,8";"29,4";"11,2";"22,2";"37,1";"55,86";"20,69165268";"2,747492544";TATA-less;CpG;URI1
"chr17:2240775..2240812,+";p1@SGSM2;183;"18,6";7;"12,5";"28,1";"55,7";"14,9947252";"3,168853254";TATA-less;CpG;SGSM2
"chr2:74618964..74619002,-";p1@DCTN1;"183,4";"50,1";"22,5";"35,8";"68,1";"109,62";"2,032445747";"1,219429172";TATA-less;CpG;DCTN1
"chrX:119763835..119763970,-";p1@C1GALT1C1;"183,5";"22,9";"7,44";"14,2";"34,2";"66,98";"9,216302616";"2,312402965";TATA-less;CpG;C1GALT1C1
"chr7:151722712..151722873,+";p1@GALNT11;"183,6";"21,3";"7,48";"15,2";"29,1";"49,72";"21,24754015";"2,857787951";TATA-less;CpG;GALNT11
"chr8:67974355..67974391,-";p1@COPS5;"183,8";"50,9";"16,96";"38,4";"62,5";"92,46";"2,992341331";"0,953283794";TATA-less;CpG-less;COPS5
"chr5:74063059..74063089,+";p1@NSA2;"183,8";44;"11,84";"30,7";"59,6";"89,76";"2,636456707";"1,041737584";TATA-less;CpG;NSA2
"chr3:142720404..142720475,+";p1@U2SURP;"183,8";"38,3";"7,44";"24,7";"55,4";"92,68";"2,154847099";"1,127789662";TATA-less;CpG;U2SURP
"chr16:28834303..28834467,+";p1@ATXN2L;"183,8";"48,9";"25,24";"36,6";68;"103,4";"2,099628477";"1,266400101";TATA-less;CpG;ATXN2L
"chr2:86790505..86790579,-";"p1@CHMP3,p1@RNF103-CHMP3";"183,9";"32,6";"12,5";"21,7";"45,7";"87,66";"5,876499334";"2,015619971";TATA-less;CpG;RNF103-CHMP3
"chr9:79792410..79792491,+";p1@VPS13A;"183,9";"19,4";"4,64";11;"31,7";"54,4";"10,87490004";"2,202980291";TATA-less;CpG;VPS13A
"chr12:48099773..48099825,-";p1@RPAP3;"183,9";"24,2";"5,44";"15,3";"34,6";"53,46";"18,15437131";"2,835493676";TATA-less;CpG;RPAP3
"chr1:16767195..16767252,+";p1@NECAP2;184;"41,2";"14,8";"25,9";"61,2";"106,62";"2,297054266";"1,368412864";TATA-less;CpG;NECAP2
"chr5:110428004..110428087,+";p1@WDR36;"184,1";"33,7";"10,54";"23,8";"46,2";"68,22";"8,326469664";"1,654767647";TATA-less;CpG;WDR36
"chr12:6961279..6961343,+";p1@USP5;"184,2";"43,6";"14,16";"30,8";59;"103,16";"2,420272517";"1,271501844";TATA-less;CpG;USP5
"chr7:4815238..4815327,+";p1@KIAA0415;"184,2";"19,2";"8,7";"13,8";"28,5";"58,7";"15,86480448";"3,446959169";TATA-less;CpG;KIAA0415
"chr18:51750948..51751059,-";p1@MBD2;"184,5";"28,3";"7,1";18;"45,4";"78,9";"5,60084922";"1,815912273";TATA-less;CpG;MBD2
"chr17:30808532..30808549,+";"p@chr17:30808532..30808549,+";"184,5";"19,6";"4,74";"10,7";33;"68,78";"7,660242674";"2,245030212";TATA-less;CpG-less;"chr17:30808532..30808549,+"
"chr3:48514483..48514523,-";p1@SHISA5;"184,7";"27,8";"7,5";"18,5";"41,3";"79,22";"6,504913246";"1,972578955";TATA-less;CpG-less;SHISA5
"chr17:26989201..26989248,+";p1@SUPT6H;"184,7";"28,6";"15,2";"22,5";"38,4";"62,36";"13,72746329";"2,53469207";TATA-less;CpG;SUPT6H
"chr1:235324530..235324613,-";p1@RBM34;185;"31,9";"9,04";"22,6";"43,6";"74,32";"5,965546001";"1,653697708";TATA-less;CpG;RBM34
"chr7:43769066..43769145,-";p1@C7orf44;"185,3";"40,9";"17,02";"30,4";"54,8";"99,78";"4,484974418";"1,724191401";TATA-less;CpG;C7orf44
"chr1:52870263..52870294,+";p1@PRPF38A;"185,5";"29,4";"11,6";"19,7";"44,2";"73,28";"7,327718993";"1,861132168";TATA-less;CpG;PRPF38A
"chr19:3700447..3700500,-";p1@PIP5K1C;"185,6";"25,4";"8,54";16;"42,2";"82,4";"7,692599451";"2,306651772";TATA-less;CpG;PIP5K1C
"chr16:15744078..15744133,+";p1@NDE1;"185,7";"20,4";"7,2";"13,8";"30,7";"56,9";"15,84469739";"3,193159276";TATA-less;CpG;NDE1
"chr11:65292538..65292606,+";p1@SCYL1;186;"40,6";"18,24";"29,2";"52,9";"85,7";"4,931288862";"1,669647391";TATA-less;CpG;SCYL1
"chr14:105886150..105886224,+";p1@MTA1;186;"30,3";"12,54";"21,9";"41,2";"64,18";"8,760972184";"1,968227913";TATA-less;CpG-less;MTA1
"chr12:113623252..113623300,-";p1@DDX54;186;"31,3";"12,9";"22,7";41;"63,36";"10,52771898";"2,153894697";TATA-less;CpG;DDX54
"chr12:49961883..49961933,-";p1@MCRS1;186;"31,8";"15,44";"24,7";"39,9";"62,48";"13,77446348";"2,604211693";TATA-less;CpG;MCRS1
"chr7:150777874..150777918,-";p1@FASTK;186;"26,4";"12,54";20;"35,4";"52,42";"20,84834011";"2,891501255";TATA-less;CpG;FASTK
"chr1:11072696..11072735,+";p1@TARDBP;"186,1";52;"21,38";"41,1";"66,6";"92,5";"1,971444347";"0,723214134";TATA-less;CpG;TARDBP
"chr1:45246409..45246420,-";p1@ENST00000455333;"186,1";"42,7";"8,48";"28,6";"61,7";94;"3,121422095";"1,215822668";TATA-less;CpG-less;ENST00000455333
"chr1:100731749..100731816,+";p1@RTCD1;"186,2";"43,1";"19,04";"32,1";"55,7";"76,12";"4,773654755";"1,194228887";TATA-less;CpG;RTCD1
"chr10:73611046..73611061,-";p2@PSAP;"186,2";"22,6";"5,4";14;"36,4";"63,3";"6,806877852";"1,896112317";TATA-less;CpG;PSAP
"chr10:75910539..75910609,-";p1@AP3M1;"186,2";"32,8";"12,78";"24,9";"42,7";"61,66";"15,79037692";"2,177015702";TATA-less;CpG-less;AP3M1
"chr15:42565606..42565649,-";p1@TMEM87A;"186,5";"39,4";"12,98";"30,3";"53,4";"80,28";"5,086595769";"1,449324642";TATA-less;CpG;TMEM87A
"chr1:59165724..59165751,-";p1@MYSM1;"186,5";20;"5,24";"11,9";30;"47,1";"20,04554525";"2,842136093";TATA-less;CpG-less;MYSM1
"chr1:19811962..19811994,-";p2@CAPZB;"186,6";"31,1";"7,2";"18,9";"48,6";"80,6";"3,077050119";"1,338535804";TATA-less;CpG;CAPZB
"chr4:1714037..1714052,-";p1@SLBP;"186,6";"38,9";"19,74";"29,8";"55,8";"97,06";"3,185687999";"1,59101543";TATA-less;CpG;SLBP
"chr11:118307179..118307223,+";p1@MLL;"186,7";"27,1";"11,14";"18,2";"44,9";"82,32";"4,656774417";"1,798072842";TATA-less;CpG;MLL
"chr3:125239010..125239055,-";p1@SNX4;"186,7";"37,3";"12,88";"27,7";48;"78,08";"8,671078083";"2,131094526";TATA-less;CpG;SNX4
"chr2:55746746..55746872,+";p1@CCDC104;"186,9";42;"9,18";25;"60,2";"95,36";"2,788939284";"1,297512007";TATA-less;CpG;CCDC104
"chr11:77850629..77850686,-";p1@ALG8;"186,9";"27,1";"6,08";18;39;"65,76";"13,16644849";"2,853535502";TATA-less;CpG;ALG8
"chr19:9945962..9946023,+";p1@PIN1;187;"35,8";"14,54";"25,8";"48,5";"84,36";"7,591820055";"2,2032449";TATA-less;CpG;PIN1
"chr15:34517251..34517276,+";p2@TMEM85;187;"18,9";6;"11,3";"27,3";"43,06";"27,03259174";"3,051171276";TATA-less;CpG-less;TMEM85
"chr10:6130966..6131047,+";p1@RBM17;"187,1";"47,2";"23,64";"36,2";"62,7";"89,48";"6,338544728";"1,777505564";TATA-less;CpG;RBM17
"chr10:27149851..27149898,-";p1@ABI1;"187,3";30;"12,5";21;"43,5";"70,8";"7,2506108";"1,996919774";TATA-less;CpG;ABI1
"chr4:41937131..41937211,+";p1@TMEM33;"187,6";"51,8";"27,3";"39,8";"67,9";"102,26";"3,34998013";"1,443596828";TATA-less;CpG;TMEM33
"chr4:109571747..109571792,+";p1@OSTC;"187,6";"30,2";"7,94";"18,7";"46,2";"88,7";"3,251775014";"1,535448566";TATA-less;CpG;OSTC
"chr7:44163126..44163155,-";p1@POLD2;"187,7";"21,1";"2,5";"12,1";"34,4";"62,52";"8,13356012";"2,033871944";TATA-less;CpG;POLD2
"chr2:238875634..238875717,+";"p1@SCLY,p1@UBE2F";"187,8";"23,1";"9,88";"17,4";"30,2";"51,38";"23,65929534";"3,619529049";TATA-less;CpG;UBE2F
"chr3:48754613..48754664,-";p1@IP6K2;"188,1";"37,7";"18,24";"27,2";"50,2";"80,28";"7,877100703";"2,119555839";TATA-less;CpG;IP6K2
"chr20:55926274..55926336,+";p1@RAE1;"188,1";"36,9";"19,5";"29,2";"47,6";"69,9";"13,75839612";"2,732961304";TATA-less;CpG;RAE1
"chr1:93297622..93297635,+";p2@RPL5;"188,6";"26,8";"6,04";"13,1";"48,4";"90,44";"2,320905864";"1,380596794";TATA-less;CpG;RPL5
"chrX:69509738..69509803,-";p1@PDZD11;"188,7";"56,1";"8,66";"32,1";"78,5";"113,86";"0,269381628";"0,599232858";TATA-less;CpG;PDZD11
"chr18:39535152..39535232,+";p1@PIK3C3;"188,7";"30,1";"6,94";"19,2";"42,2";"69,48";"8,43872863";"1,973950487";TATA-less;CpG-less;PIK3C3
"chrX:77150911..77150960,-";p1@MAGT1;"188,7";"38,1";"14,4";"27,4";52;"79,32";"8,491504073";"2,149671729";TATA-less;CpG;MAGT1
"chr5:96518907..96518997,-";p1@RIOK2;"188,7";"21,4";"5,14";"14,5";"28,3";"41,4";"38,84017547";"3,270227121";TATA-less;CpG-less;RIOK2
"chr6:4135775..4135822,-";p1@ECI2;"188,8";"33,5";"3,2";"19,4";55;"92,4";"2,542199301";"1,294395602";TATA-less;CpG;ECI2
