	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
19	f1_std	0.08071551806813532	0.0702698926836982	0.05079667011701331	0.3050893078247973	nonLymphoMyeloid	bmid	fold	Ulz	lincrna
20	precision_mean	0.6951532631996551	0.7258881098434788	0.33628309796436395	0.8084951940215419	nonLymphoMyeloid	bmid	fold	Ulz	lincrna
21	precision_std	0.11346902295799392	0.10503131877975168	0.0654397951343226	0.32541236627979364	nonLymphoMyeloid	bmid	fold	Ulz	lincrna
22	recall_mean	0.5256328522277903	0.5209891281392249	0.3769031920095534	0.7682306431765765	nonLymphoMyeloid	bmid	fold	Ulz	lincrna
23	recall_std	0.11959716663221984	0.0937598530288008	0.07018146765923082	0.435781431896884	nonLymphoMyeloid	bmid	fold	Ulz	lincrna
24	accuracy_mean	-0.0935176284605983	-0.1276666666666667	-0.032000000000000084	-0.03433333333333344	Delta	bmid	fold	Ulz	lincrna
25	accuracy_std	0.0014725256545193993	0.002700771216119377	-0.009404865629174447	-0.021484589621210665	Delta	bmid	fold	Ulz	lincrna
26	f1_mean	-0.0617665776400127	-0.07433037655783581	-0.03346065495354039	-0.04124231980338666	Delta	bmid	fold	Ulz	lincrna
27	f1_std	0.027890297982984424	0.011981784075504334	0.00024048232392125113	-0.020025577118570892	Delta	bmid	fold	Ulz	lincrna
28	precision_mean	-0.1389900191473148	-0.17664443365166638	-0.05085761002161787	-0.048197896410964836	Delta	bmid	fold	Ulz	lincrna
29	precision_std	0.003355093436646764	0.0005662101593037205	-0.005607995517283228	-0.01492591624013373	Delta	bmid	fold	Ulz	lincrna
30	recall_mean	0.030814614881425895	0.0002689638213592138	0.027698818401370395	0.006659774597981061	Delta	bmid	fold	Ulz	lincrna
31	recall_std	0.07690569831981378	0.0714540911035183	0.005387737953125651	0.024063768120054896	Delta	bmid	fold	Ulz	lincrna
0	accuracy_mean	0.7059082612872238	0.7140000000000001	0.483	0.9333333333333336	all	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
1	accuracy_std	0.04849385719837022	0.04842978881271779	0.027192217023749028	0.0759612474299304	all	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
2	f1_mean	0.7191526817780818	0.7338785017527703	0.4383186281213821	0.9325298755415741	all	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
3	f1_std	0.054622455247442324	0.0519051185056131	0.02982940378554945	0.15350474865291924	all	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
4	precision_mean	0.6854262692307028	0.6890140446584467	0.4772947547538806	0.9244771624336174	all	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
5	precision_std	0.07224026933760376	0.07060784583942148	0.04313110359106631	0.1316951301957185	all	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
6	recall_mean	0.7735842532761352	0.7935319337682657	0.4572407177370909	0.970087564161654	all	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
7	recall_std	0.08857253042711594	0.07818268871996846	0.03546159810130683	0.26430624342725084	all	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
8	accuracy_mean	0.6318780487804878	0.6153333333333332	0.483	0.7948333333333334	lymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
9	accuracy_std	0.05171151373852189	0.050632389721292914	0.0433769011751134	0.07506589697651582	lymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
10	f1_mean	0.6414019782712217	0.6346731980712801	0.4383186281213821	0.7965468470861397	lymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
11	f1_std	0.06090756523498368	0.05849555714318293	0.048012163330481146	0.11921435367794565	lymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
12	precision_mean	0.6247484356742307	0.6107981148628473	0.5009183499622591	0.7769706393180494	lymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
13	precision_std	0.08048587938057827	0.08119268135303116	0.06349092292933016	0.10319003187240164	lymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
14	recall_mean	0.682332372006448	0.6832964109303709	0.4572407177370909	0.8337156305873664	lymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
15	recall_std	0.10721024216276506	0.09550079150537584	0.06774441769839214	0.22102792044893801	lymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
16	accuracy_mean	0.7158273420479302	0.7277500000000001	0.4846666666666667	0.9333333333333336	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
17	accuracy_std	0.048062733282859704	0.048079071315172583	0.027192217023749028	0.0759612474299304	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
18	f1_mean	0.7295702596989355	0.7440693381074982	0.4925906552159456	0.9325298755415741	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
19	f1_std	0.053780332667412264	0.050976395432717314	0.02982940378554945	0.15350474865291924	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
20	precision_mean	0.6935563057529752	0.6971867903868045	0.4772947547538806	0.9244771624336174	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
21	precision_std	0.07113546537759736	0.0695368204901618	0.04313110359106631	0.1316951301957185	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
22	recall_mean	0.7858108125312239	0.8063295108308195	0.5362278744256013	0.970087564161654	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
23	recall_std	0.08607532068475773	0.0752958785009546	0.03546159810130683	0.26430624342725084	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
24	accuracy_mean	-0.08394929326744238	-0.11241666666666694	-0.0016666666666667052	-0.13850000000000018	Delta	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
25	accuracy_std	0.003648780455662186	0.0025533184061203307	0.01618468415136437	-0.0008953504534145867	Delta	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
26	f1_mean	-0.08816828142771382	-0.10939614003621811	-0.05427202709456347	-0.13598302845543442	Delta	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
27	f1_std	0.007127232567571418	0.007519161710465613	0.018182759544931697	-0.03429039497497359	Delta	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
28	precision_mean	-0.06880787007874456	-0.08638867552395724	0.023623595208378534	-0.147506523115568	Delta	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
29	precision_std	0.009350414002980909	0.011655860862869363	0.02035981933826385	-0.028505098323316852	Delta	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
30	recall_mean	-0.10347844052477584	-0.12303309990044864	-0.07898715668851036	-0.13637193357428756	Delta	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
31	recall_std	0.02113492147800733	0.020204913004421246	0.03228281959708531	-0.04327832297831283	Delta	PFNF	mann_whitney_pval	Ulzm-vars	lincrna
0	accuracy_mean	0.7830706051873197	0.7894999999999999	0.5223333333333334	0.9426666666666668	all	PFmid	mann_whitney_pval	Full	mrna
1	accuracy_std	0.044282055978582716	0.044907311951024924	0.02617462723920077	0.061384715795817876	all	PFmid	mann_whitney_pval	Full	mrna
2	f1_mean	0.7715033389167074	0.7804928105492204	0.4681148732315655	0.9437813713173876	all	PFmid	mann_whitney_pval	Full	mrna
3	f1_std	0.05151158381664294	0.05163161833217392	0.026519356489930868	0.08483457105374999	all	PFmid	mann_whitney_pval	Full	mrna
4	precision_mean	0.7941571401798841	0.8049531457684692	0.5433990746507569	0.9085809483952592	all	PFmid	mann_whitney_pval	Full	mrna
5	precision_std	0.07142413444030128	0.07059036714169004	0.045948073393539464	0.1127523115297498	all	PFmid	mann_whitney_pval	Full	mrna
6	recall_mean	0.7596042772338036	0.763361162356609	0.4440685852538977	0.9835083214745076	all	PFmid	mann_whitney_pval	Full	mrna
7	recall_std	0.07336229770633006	0.07320480367026164	0.02198576395148591	0.1535799894257804	all	PFmid	mann_whitney_pval	Full	mrna
8	accuracy_mean	0.8199837398373985	0.8074999999999999	0.6136666666666667	0.9323333333333336	lymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
9	accuracy_std	0.04019471776077009	0.0411214326382511	0.028311756490114755	0.05387717513010496	lymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
10	f1_mean	0.8095955010445677	0.7992850506431469	0.5545621603171002	0.9336595488201788	lymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
11	f1_std	0.045939075730548284	0.04717769190715345	0.02821149755195508	0.0695153172851912	lymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
12	precision_mean	0.8241239441786351	0.8383648502727834	0.6560988979031714	0.9004975662064818	lymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
13	precision_std	0.06438802213997864	0.06239381925794615	0.04858266302325035	0.10826561486968347	lymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
14	recall_mean	0.80531310301727	0.7867672317602554	0.4981729014284604	0.981776057691552	lymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
15	recall_std	0.06392519292747242	0.06881140584738703	0.02507735714669513	0.10682638365632204	lymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
16	accuracy_mean	0.7781247276688452	0.7838333333333333	0.5223333333333334	0.9426666666666668	nonLymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
17	accuracy_std	0.04482970587051186	0.045136516455464154	0.02617462723920077	0.061384715795817876	nonLymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
18	f1_mean	0.766399487128334	0.7747339809011791	0.4681148732315655	0.9437813713173876	nonLymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
19	f1_std	0.05225822705693667	0.0519793679466701	0.026519356489930868	0.08483457105374999	nonLymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
20	precision_mean	0.7901419801669796	0.7985512457229054	0.5433990746507569	0.9085809483952592	nonLymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
21	precision_std	0.07236688151322034	0.07199099458519453	0.045948073393539464	0.1127523115297498	nonLymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
22	recall_mean	0.7534798920798099	0.7597125227931112	0.4440685852538977	0.9835083214745076	nonLymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
23	recall_std	0.07462674638585019	0.0739231842956352	0.02198576395148591	0.1535799894257804	nonLymphoMyeloid	PFmid	mann_whitney_pval	Full	mrna
24	accuracy_mean	0.041859012168553256	0.023666666666666614	0.09133333333333327	-0.010333333333333194	Delta	PFmid	mann_whitney_pval	Full	mrna
25	accuracy_std	-0.004634988109741771	-0.004015083817213057	0.0021371292509139855	-0.007507540665712915	Delta	PFmid	mann_whitney_pval	Full	mrna
26	f1_mean	0.04319601391623373	0.024551069741967857	0.08644728708553467	-0.010121822497208832	Delta	PFmid	mann_whitney_pval	Full	mrna
27	f1_std	-0.006319151326388384	-0.004801676039516652	0.0016921410620242133	-0.015319253768558791	Delta	PFmid	mann_whitney_pval	Full	mrna
28	precision_mean	0.03398196401165554	0.039813604549878034	0.11269982325241457	-0.008083382188777355	Delta	PFmid	mann_whitney_pval	Full	mrna
29	precision_std	-0.007978859373241692	-0.009597175327248388	0.0026345896297108873	-0.004486696660066319	Delta	PFmid	mann_whitney_pval	Full	mrna
30	recall_mean	0.05183321093746007	0.027054708967144236	0.05410431617456268	-0.0017322637829556564	Delta	PFmid	mann_whitney_pval	Full	mrna
31	recall_std	-0.010701553458377769	-0.005111778448248172	0.0030915931952092204	-0.046753605769458376	Delta	PFmid	mann_whitney_pval	Full	mrna
0	accuracy_mean	0.5392800192122958	0.5409999999999999	0.4035	0.682	all	bu	mann_whitney_pval	Ulzm-peak	lincrna
1	accuracy_std	0.054048891524685484	0.05350467269313961	0.03897684497806928	0.07708653146518743	all	bu	mann_whitney_pval	Ulzm-peak	lincrna
2	f1_mean	0.5375925962943762	0.5423450262311881	0.3662163778043636	0.6852271916363015	all	bu	mann_whitney_pval	Ulzm-peak	lincrna
3	f1_std	0.08369258656384838	0.07283702154077351	0.04794320643270249	0.20850132362176627	all	bu	mann_whitney_pval	Ulzm-peak	lincrna
4	precision_mean	0.5412446653789629	0.5451967687243394	0.3887840048855236	0.6852884527446906	all	bu	mann_whitney_pval	Ulzm-peak	lincrna
5	precision_std	0.08899785260661261	0.08367852938477424	0.05161344606153526	0.1831463177272992	all	bu	mann_whitney_pval	Ulzm-peak	lincrna
6	recall_mean	0.57334714031566	0.577498857821175	0.3901663834543838	0.7571769906509159	all	bu	mann_whitney_pval	Ulzm-peak	lincrna
7	recall_std	0.15550982490426615	0.14139193908503314	0.07905263408489822	0.3597248459395704	all	bu	mann_whitney_pval	Ulzm-peak	lincrna
8	accuracy_mean	0.5247845528455285	0.5146666666666666	0.4421666666666668	0.6273333333333333	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
9	accuracy_std	0.053852724001984195	0.05305421755148218	0.03897684497806928	0.0671391589660361	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
10	f1_mean	0.5298865059567874	0.5409885300072524	0.3662163778043636	0.6402015602652947	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
11	f1_std	0.0867195396106886	0.07347879388358998	0.05140538102375719	0.19855237933279066	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
12	precision_mean	0.5248885123530144	0.5294411783248429	0.4157217439021261	0.6183078755449786	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
13	precision_std	0.08878683683476463	0.08155851086409162	0.06391238413768709	0.1809115797571355	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
14	recall_mean	0.5797347379113161	0.577498857821175	0.4005973640731204	0.705602356182792	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
15	recall_std	0.16641666158403443	0.1473415251265279	0.10650312017229213	0.32034621026596305	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
16	accuracy_mean	0.5412222222222222	0.5419166666666666	0.4035	0.682	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
17	accuracy_std	0.054075175408446106	0.05356758024739225	0.04156119985435134	0.07708653146518743	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
18	f1_mean	0.538625111666406	0.5439977323002982	0.3786906603072851	0.6852271916363015	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
19	f1_std	0.08328701442358548	0.0726710815963026	0.04794320643270249	0.20850132362176627	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
20	precision_mean	0.543436176078518	0.5469479494982965	0.3887840048855236	0.6852884527446906	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
21	precision_std	0.08902612596166413	0.08425901992543106	0.05161344606153526	0.1831463177272992	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
22	recall_mean	0.57249128573585	0.5780622405222858	0.3901663834543838	0.7571769906509159	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
23	recall_std	0.15404845136220569	0.14080088053285486	0.07905263408489822	0.3597248459395704	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peak	lincrna
24	accuracy_mean	-0.016437669376693664	-0.027249999999999996	0.038666666666666794	-0.05466666666666675	Delta	bu	mann_whitney_pval	Ulzm-peak	lincrna
25	accuracy_std	-0.00022245140646191125	-0.000513362695910069	-0.002584354876282058	-0.009947372499151327	Delta	bu	mann_whitney_pval	Ulzm-peak	lincrna
26	f1_mean	-0.008738605709618597	-0.0030092022930457984	-0.012474282502921485	-0.04502563137100679	Delta	bu	mann_whitney_pval	Ulzm-peak	lincrna
27	f1_std	0.0034325251871031165	0.0008077122872873765	0.0034621745910547036	-0.009948944288975609	Delta	bu	mann_whitney_pval	Ulzm-peak	lincrna
28	precision_mean	-0.01854766372550365	-0.01750677117345356	0.026937739016602458	-0.06698057719971207	Delta	bu	mann_whitney_pval	Ulzm-peak	lincrna
29	precision_std	-0.00023928912689950843	-0.0027005090613394372	0.012298938076151823	-0.002234737970163686	Delta	bu	mann_whitney_pval	Ulzm-peak	lincrna
30	recall_mean	0.007243452175466181	-0.0005633827011107817	0.010430980618736596	-0.05157463446812394	Delta	bu	mann_whitney_pval	Ulzm-peak	lincrna
31	recall_std	0.01236821022182874	0.0065406445936730395	0.027450486087393908	-0.03937863567360733	Delta	bu	mann_whitney_pval	Ulzm-peak	lincrna
0	accuracy_mean	0.889278097982709	0.8911666666666666	0.8236666666666668	0.9349999999999998	all	NFmid	fold	Ulzs	mrna
1	accuracy_std	0.035501936268885086	0.0351583718495483	0.028332843133014374	0.045632590692764013	all	NFmid	fold	Ulzs	mrna
2	f1_mean	0.8873344410609761	0.8900805012517354	0.8098009228113641	0.935966529980486	all	NFmid	fold	Ulzs	mrna
3	f1_std	0.03775452024641143	0.03697439115755448	0.028355473792648817	0.052738522461124406	all	NFmid	fold	Ulzs	mrna
4	precision_mean	0.885010426836358	0.8861028467977577	0.8460158310157826	0.9096513636854284	all	NFmid	fold	Ulzs	mrna
5	precision_std	0.05482309951921818	0.05382397051522784	0.04740188935845661	0.06875714090345117	all	NFmid	fold	Ulzs	mrna
6	recall_mean	0.8933374407949977	0.8970779796248708	0.767095795903856	0.9689943659291694	all	NFmid	fold	Ulzs	mrna
7	recall_std	0.04952372345324286	0.049430714771494084	0.027106579015225826	0.0733071390808808	all	NFmid	fold	Ulzs	mrna
8	accuracy_mean	0.8902398373983739	0.8879999999999998	0.8418333333333335	0.918	lymphoMyeloid	NFmid	fold	Ulzs	mrna
9	accuracy_std	0.03494317663527812	0.034871191548325374	0.030062897029025294	0.04536855249570517	lymphoMyeloid	NFmid	fold	Ulzs	mrna
10	f1_mean	0.8881526685148644	0.886099046318237	0.829804496941755	0.9178684992295666	lymphoMyeloid	NFmid	fold	Ulzs	mrna
11	f1_std	0.037364511882660434	0.03696428676240334	0.03073643303603305	0.052738522461124406	lymphoMyeloid	NFmid	fold	Ulzs	mrna
12	precision_mean	0.8873319525947652	0.8854650774177795	0.8686075809051909	0.901001697443976	lymphoMyeloid	NFmid	fold	Ulzs	mrna
13	precision_std	0.05355975233571022	0.05290321270933892	0.049365564887027986	0.06175616567517085	lymphoMyeloid	NFmid	fold	Ulzs	mrna
14	recall_mean	0.8924124193075679	0.8922351348858953	0.7903847383266843	0.9416008132764848	lymphoMyeloid	NFmid	fold	Ulzs	mrna
15	recall_std	0.049770985057440785	0.048702998176406206	0.035143973917469006	0.06723958942887358	lymphoMyeloid	NFmid	fold	Ulzs	mrna
16	accuracy_mean	0.8891492374727668	0.8913333333333334	0.8236666666666668	0.9349999999999998	nonLymphoMyeloid	NFmid	fold	Ulzs	mrna
17	accuracy_std	0.03557680275574092	0.035275101349925835	0.028332843133014374	0.045632590692764013	nonLymphoMyeloid	NFmid	fold	Ulzs	mrna
18	f1_mean	0.887224809277939	0.8904225458561659	0.8098009228113641	0.935966529980486	nonLymphoMyeloid	NFmid	fold	Ulzs	mrna
19	f1_std	0.03780677626900552	0.036980260069059426	0.028355473792648817	0.050680037069559834	nonLymphoMyeloid	NFmid	fold	Ulzs	mrna
20	precision_mean	0.8846993727314734	0.8861060703910719	0.8460158310157826	0.9096513636854284	nonLymphoMyeloid	NFmid	fold	Ulzs	mrna
21	precision_std	0.05499237152746598	0.054145691988107494	0.04740188935845661	0.06875714090345117	nonLymphoMyeloid	NFmid	fold	Ulzs	mrna
22	recall_mean	0.8934613815825293	0.8972096320941092	0.767095795903856	0.9689943659291694	nonLymphoMyeloid	NFmid	fold	Ulzs	mrna
23	recall_std	0.04949059363045818	0.04946490051433913	0.027106579015225826	0.0733071390808808	nonLymphoMyeloid	NFmid	fold	Ulzs	mrna
24	accuracy_mean	0.0010905999256071164	-0.0033333333333336324	0.018166666666666775	-0.016999999999999793	Delta	NFmid	fold	Ulzs	mrna
25	accuracy_std	-0.0006336261204627977	-0.00040390980160046053	0.0017300538960109205	-0.00026403819705884263	Delta	NFmid	fold	Ulzs	mrna
26	f1_mean	0.0009278592369253991	-0.0043234995379288765	0.02000357413039089	-0.018098030750919425	Delta	NFmid	fold	Ulzs	mrna
27	f1_std	-0.00044226438634508564	-1.597330665608493e-05	0.0023809592433842314	0.0020584853915645712	Delta	NFmid	fold	Ulzs	mrna
28	precision_mean	0.002632579863291795	-0.0006409929732924535	0.022591749889408264	-0.00864966624145247	Delta	NFmid	fold	Ulzs	mrna
29	precision_std	-0.0014326191917557601	-0.0012424792787685754	0.001963675528571379	-0.007000975228280318	Delta	NFmid	fold	Ulzs	mrna
30	recall_mean	-0.0010489622749614291	-0.004974497208213857	0.023288942422828307	-0.027393552652684616	Delta	NFmid	fold	Ulzs	mrna
31	recall_std	0.0002803914269826069	-0.0007619023379329265	0.00803739490224318	-0.0060675496520072175	Delta	NFmid	fold	Ulzs	mrna
0	accuracy_mean	0.7332070124879922	0.7506666666666668	0.4465	0.9209999999999999	all	NFu	mann_whitney_pval	Ulzm-peaks	lincrna
1	accuracy_std	0.046800469403679316	0.04687424073459158	0.02949764585710377	0.07033471562622702	all	NFu	mann_whitney_pval	Ulzm-peaks	lincrna
2	f1_mean	0.6984721086044805	0.7202473819793895	0.39829759702804013	0.9179818873349218	all	NFu	mann_whitney_pval	Ulzm-peaks	lincrna
